player_name,team,league,age,position,appearances,starts,minutes,goals,assists,shots_total,shots_on,passes_total,passes_key,pass_accuracy,tackles,interceptions,blocks,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow_cards,red_cards,player_id,rating,duels_won_pct,xg_proxy,performance_score,fatigue_index,defensive_impact,anomaly_z,is_anomaly,z_rating,z_performance_score,z_goals,z_pass_accuracy,z_defensive_impact,anomaly_score,anomaly_type
Yeray Álvarez,Athletic Club,La Liga,28,Defender,18,18,1565,1,0.06,0.34,0.06,44.3,0.57,81.9,1.21,2.13,0.92,0.34,0.11,0.98,0.75,0.17,0.06,81,7.493,0.3235,0.0555555555555555,0.47,0.966,1.399,0.0658,0,0.104,0.0658,-0.0137,0.4888,0.1544,0.1653,Normal
Ibrahim Amadou,Angers,Ligue 1,29,Defender,6,4,401,0,0.0,0.44,0.0,33.8,0.22,86.9,2.0,1.78,1.33,0.22,0.0,0.44,0.89,0.44,0.0,82,7.412,0.0,0.0,0.3962,0.7426,1.733,-0.8324,0,-0.2558,-0.8324,-0.5103,0.8701,0.5021,0.5941,Normal
Daniel Amartey,Leicester City,Premier League,28,Defender,17,15,1365,0,0.0,0.2,0.13,57.5,0.33,91.5,1.12,0.53,1.25,0.33,0.13,0.2,0.46,0.07,0.0,83,7.454,0.3939,0.0,0.4854,0.8922,0.982,0.2533,0,-0.0693,0.2533,-0.5103,1.2209,-0.2797,0.4667,Normal
Amath,Mallorca,La Liga,26,Midfielder,14,3,494,1,0.0,1.82,0.73,16.7,0.36,77.3,3.09,0.36,0.55,2.36,0.91,1.09,2.73,0.36,0.0,84,7.468,0.3856,0.0714285714285714,0.4772,0.3921,1.509,0.1535,0,-0.0071,0.1535,-0.0137,0.138,0.2689,0.1162,Normal
Jordan Amavi,Getafe,La Liga,28,Defender,4,1,193,0,0.0,0.0,0.0,24.3,0.0,53.1,1.43,1.9,1.43,0.48,0.0,0.95,0.95,0.95,0.48,85,7.122,0.0,0.0,0.3199,0.5361,1.571,-1.761,0,-1.5439,-1.761,-0.5103,-1.7074,0.3334,1.1712,Attention
Kelvin Amian,Spezia,Serie A,25,Defender,15,11,1049,0,0.09,0.77,0.09,29.8,0.51,74.9,2.05,1.11,0.94,0.77,0.34,0.17,1.71,0.26,0.0,86,7.368,0.4416,0.0,0.4592,0.777,1.435,-0.0656,0,-0.4512,-0.0656,-0.5103,-0.045,0.1919,0.2528,Normal
Bruno Amione,Hellas Verona,Serie A,21,Defender,1,1,58,0,0.0,0.0,0.0,18.3,0.0,68.8,1.67,0.0,1.67,0.0,0.0,0.0,5.0,1.67,0.0,87,7.26,0.0,0.0,0.3554,0.6444,1.169,-1.3289,0,-0.9309,-1.3289,-0.5103,-0.5102,-0.085,0.6731,Normal
Bruno Amione,Sampdoria,Serie A,21,Defender,10,10,790,0,0.11,0.57,0.11,36.7,0.23,77.1,2.61,1.25,1.14,0.23,0.0,0.68,1.14,0.57,0.0,88,7.365,0.0,0.0,0.3752,0.8778,1.761,-1.088,0,-0.4646,-1.088,-0.5103,0.1228,0.5312,0.5434,Normal
Nadiem Amiri,Leverkusen,Bundesliga,26,Midfielder,15,5,636,2,0.14,1.69,0.7,37.0,1.27,83.8,1.13,0.42,0.99,2.96,1.27,2.25,1.27,0.42,0.0,89,7.608,0.4291,0.1333333333333333,0.5217,0.4711,0.875,0.6951,0,0.6147,0.6951,0.4829,0.6337,-0.3911,0.5635,Normal
Ethan Ampadu,Spezia,Serie A,22,Defender,16,16,1360,0,0.07,0.79,0.26,36.4,0.53,74.7,2.91,1.19,1.85,0.33,0.2,0.79,1.59,0.33,0.0,90,7.362,0.6061,0.0,0.4915,0.9444,2.076,0.3275,0,-0.4779,0.3275,-0.5103,-0.0602,0.8591,0.447,Normal
Sofyan Amrabat,Fiorentina,Serie A,26,Midfielder,18,14,1165,0,0.0,0.54,0.16,62.2,0.54,88.8,1.71,1.16,1.09,0.93,0.47,1.55,2.17,0.62,0.0,91,7.413,0.5054,0.0,0.5011,0.7191,1.359,0.4443,0,-0.2514,0.4443,-0.5103,1.015,0.1127,0.4667,Normal
Joachim Andersen,Crystal Palace,Premier League,26,Defender,17,17,1477,1,0.0,0.67,0.3,50.9,0.24,79.8,1.46,0.98,1.04,0.37,0.18,0.67,0.98,0.18,0.0,92,7.49,0.4865,0.0588235294117647,0.4992,0.9654,1.19,0.4212,0,0.0906,0.4212,-0.0137,0.3287,-0.0632,0.1835,Normal
Elliot Anderson,Newcastle Utd,Premier League,20,Midfielder,10,0,121,0,0.0,3.08,0.77,41.5,2.31,76.1,3.85,1.54,3.08,10.0,1.54,5.38,1.54,0.0,0.0,93,7.38,0.154,0.0,0.4044,0.1344,2.926,-0.7326,0,-0.3979,-0.7326,-0.5103,0.0465,1.744,0.6863,Normal
Felipe Anderson,Lazio,Serie A,29,Forward,22,20,1687,6,0.11,1.18,0.64,30.4,1.55,76.3,2.3,0.64,1.66,2.89,1.44,1.07,1.18,0.05,0.0,94,7.987,0.4983,0.2727272727272727,0.5737,0.852,1.61,1.3279,0,2.2981,1.3279,2.4693,0.0618,0.374,1.3062,Surperformance
Benjamin André,Lille,Ligue 1,32,Midfielder,20,20,1756,1,0.05,0.77,0.1,57.3,0.77,84.3,4.15,1.44,1.69,1.13,0.67,1.38,1.74,0.26,0.0,95,7.512,0.5929,0.05,0.5275,0.9756,2.599,0.7657,0,0.1883,0.7657,-0.0137,0.6719,1.4036,0.6086,Normal
Komnen Andri?,Clermont Foot,Ligue 1,27,Forward,23,15,1250,4,0.14,1.94,0.79,20.6,1.01,75.3,0.79,0.58,0.43,0.79,0.36,2.59,1.01,0.22,0.0,96,7.775,0.4557,0.1739130434782608,0.5272,0.6039,0.619,0.762,0,1.3565,0.762,1.4761,-0.0145,-0.6576,0.8533,Normal
Robert Andrich,Leverkusen,Bundesliga,28,Midfielder,18,17,1416,2,0.13,1.02,0.25,44.8,0.57,83.7,2.42,1.15,1.15,0.06,0.06,0.57,1.78,0.32,0.0,97,7.612,1.0,0.1111111111111111,0.6291,0.8741,1.658,2.0022,1,0.6325,2.0022,0.4829,0.6261,0.424,0.8335,Normal
Angeliño,Hoffenheim,Bundesliga,26,Defender,19,18,1597,0,0.28,0.62,0.17,36.1,2.03,66.2,1.02,0.73,1.07,0.96,0.4,1.02,0.51,0.11,0.0,98,7.345,0.4167,0.0,0.4361,0.9339,0.948,-0.3468,0,-0.5534,-0.3468,-0.5103,-0.7084,-0.3151,0.4868,Normal
Fabrizio Angileri,Getafe,La Liga,28,Defender,8,7,510,0,0.0,0.53,0.0,22.8,0.0,58.8,1.23,1.05,1.23,1.4,0.35,0.18,1.05,0.35,0.18,99,7.24,0.25,0.0,0.3848,0.7083,1.176,-0.9711,0,-1.0198,-0.9711,-0.5103,-1.2728,-0.0778,0.7704,Normal
Jaidon Anthony,Bournemouth,Premier League,23,Midfielder,17,7,783,3,0.0,1.95,1.15,28.9,0.92,73.0,2.76,0.57,1.84,2.87,0.92,0.69,0.69,0.11,0.0,100,7.66,0.3206,0.1764705882352941,0.4929,0.5118,1.827,0.3445,0,0.8457,0.3445,0.9795,-0.1899,0.5999,0.5919,Normal
Janis Antiste,Sassuolo,Serie A,20,Forward,2,0,52,1,0.0,1.67,1.67,21.7,0.0,72.2,1.67,0.0,0.0,1.67,0.0,0.0,6.67,0.0,0.0,101,7.461,0.0,0.5,0.5182,0.2889,0.668,0.6525,0,-0.0382,0.6525,-0.0137,-0.2509,-0.6066,0.3124,Normal
Waldemar Anton,Stuttgart,Bundesliga,26,Defender,20,20,1794,1,0.0,0.75,0.2,49.7,0.35,79.8,1.56,1.36,1.31,1.16,0.45,1.01,0.95,0.15,0.0,102,7.491,0.3879,0.05,0.4769,0.9967,1.425,0.1498,0,0.0951,0.1498,-0.0137,0.3287,0.1815,0.1538,Normal
Marcos Antônio,Lazio,Serie A,22,Midfielder,11,3,311,0,0.0,0.0,0.0,52.6,0.0,89.3,1.43,0.86,0.57,0.57,0.29,3.14,1.71,0.29,0.0,103,7.432,0.5088,0.0,0.5033,0.3141,1.001,0.4711,0,-0.167,0.4711,-0.5103,1.0532,-0.2599,0.4923,Normal
Michail Antonio,West Ham,Premier League,32,Forward,21,11,1051,2,0.17,2.05,0.68,9.06,0.94,52.2,0.94,0.26,0.94,2.56,0.94,1.97,1.45,0.09,0.0,104,7.468,0.3672,0.0952380952380952,0.4305,0.5561,0.736,-0.4149,0,-0.0071,-0.4149,0.4829,-1.7761,-0.5358,0.6434,Normal
Antony,Manchester Utd,Premier League,22,Forward,12,11,908,3,0.0,3.27,1.39,31.6,0.79,77.2,1.39,0.4,0.79,3.07,0.99,1.29,0.4,0.3,0.0,105,7.671,0.3225,0.25,0.524,0.8407,0.913,0.7231,0,0.8946,0.7231,0.9795,0.1304,-0.3515,0.6158,Normal
Valentin Antov,Monza,Serie A,22,Defender,4,1,172,0,0.0,0.0,0.0,48.4,0.53,82.9,2.63,0.0,2.11,0.53,0.53,0.53,0.53,0.0,0.0,106,7.414,1.0,0.0,0.5882,0.4778,1.685,1.5044,0,-0.2469,1.5044,-0.5103,0.5651,0.4521,0.6558,Normal
Christopher Antwi-Adjei,Bochum,Bundesliga,29,Midfielder,15,8,788,2,0.68,1.48,0.45,16.7,1.93,58.1,1.36,0.34,0.91,3.18,0.91,1.7,0.57,0.0,0.0,107,7.538,0.2862,0.1333333333333333,0.4396,0.5837,0.919,-0.3042,0,0.3038,-0.3042,0.4829,-1.3261,-0.3453,0.5525,Normal
Anuar,Valladolid,La Liga,28,Midfielder,3,3,210,1,0.0,1.3,0.43,13.0,1.74,75.0,1.74,1.3,2.17,1.74,0.87,2.61,1.3,0.43,0.0,108,7.454,0.5,0.3333333333333333,0.5736,0.7778,1.737,1.3267,0,-0.0693,1.3267,-0.0137,-0.0373,0.5062,0.3906,Normal
Houssem Aouar,Lyon,Ligue 1,24,Midfielder,9,6,402,1,0.22,1.33,0.67,51.1,0.89,79.0,1.78,1.33,2.22,3.33,0.89,0.89,0.89,0.44,0.0,109,7.488,0.2673,0.1111111111111111,0.4694,0.4963,1.777,0.0585,0,0.0817,0.0585,-0.0137,0.2677,0.5479,0.1939,Normal
Adil Aouchiche,Lorient,Ligue 1,20,Midfielder,6,0,85,0,0.0,3.33,1.11,44.4,1.11,75.5,0.0,1.11,0.0,3.33,0.0,2.22,2.22,0.0,0.0,110,7.378,0.0,0.0,0.3723,0.1574,0.333,-1.1233,0,-0.4068,-1.1233,-0.5103,0.0008,-0.9553,0.5993,Normal
Dennis Appiah,Nantes,Ligue 1,30,Defender,15,9,795,0,0.0,0.57,0.11,38.5,0.45,72.4,2.39,1.14,1.48,2.05,0.68,0.11,1.82,0.11,0.0,111,7.357,0.3317,0.0,0.4318,0.5889,1.742,-0.3991,0,-0.5001,-0.3991,-0.5103,-0.2356,0.5114,0.4313,Normal
Mauro Arambarri,Getafe,La Liga,27,Midfielder,7,7,587,0,0.15,0.92,0.0,34.5,1.38,83.0,1.38,1.08,2.0,0.15,0.15,1.54,1.69,0.31,0.15,112,7.38,1.0,0.0,0.5874,0.9317,1.476,1.4947,0,-0.3979,1.4947,-0.5103,0.5727,0.2345,0.642,Normal
Charles Aránguiz,Leverkusen,Bundesliga,33,Midfielder,10,4,493,1,0.0,0.91,0.36,45.1,0.55,79.7,3.09,1.27,0.73,1.27,0.73,1.82,1.27,0.18,0.0,113,7.49,0.5748,0.1,0.5291,0.5478,1.836,0.7851,0,0.0906,0.7851,-0.0137,0.3211,0.6093,0.364,Normal
Ronald Araújo,Barcelona,La Liga,23,Defender,10,10,859,0,0.11,0.63,0.0,58.1,0.21,88.7,1.37,0.84,0.42,0.11,0.11,0.42,0.53,0.32,0.0,114,7.435,1.0,0.0,0.6004,0.9544,0.926,1.6529,0,-0.1537,1.6529,-0.5103,1.0074,-0.338,0.7325,Normal
Cameron Archer,Aston Villa,Premier League,21,Midfielder,6,0,49,0,0.0,0.0,0.0,16.0,0.0,66.7,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,115,7.334,1.0,0.0,0.5534,0.0907,0.0,1.0809,0,-0.6023,1.0809,-0.5103,-0.6703,-1.3019,0.8331,Normal
Taïryk Arconte,Brest,Ligue 1,19,Midfielder,2,0,32,0,0.0,2.5,2.5,2.5,0.0,100.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,116,7.5,0.0,0.0,0.425,0.1778,0.75,-0.4819,0,0.135,-0.4819,-0.5103,1.8691,-0.5212,0.7035,Normal
Alphonse Areola,West Ham,Premier League,29,Goalkeeper,2,0,107,0,0.0,0.0,0.0,24.2,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,117,7.345,0.0,0.0,0.3583,0.5944,0.0,-1.2937,0,-0.5534,-1.2937,-0.5103,-0.4949,-1.3019,0.8308,Normal
Joe Aribo,Southampton,Premier League,26,Midfielder,19,11,1094,2,0.0,1.07,0.66,21.1,0.74,72.9,2.38,0.66,1.07,3.11,1.31,0.9,0.74,0.16,0.0,118,7.557,0.4212,0.1052631578947368,0.4883,0.6398,1.471,0.2886,0,0.3882,0.2886,0.4829,-0.1975,0.2293,0.3173,Normal
Adam Armstrong,Southampton,Premier League,26,Forward,20,12,1027,1,0.09,1.67,0.79,16.2,0.88,73.4,0.88,0.26,1.14,2.63,0.7,0.61,0.96,0.0,0.0,119,7.473,0.2662,0.05,0.4392,0.5706,0.772,-0.309,0,0.0151,-0.309,-0.0137,-0.1594,-0.4983,0.1991,Normal
Stuart Armstrong,Southampton,Premier League,30,Midfielder,18,7,767,1,0.0,1.53,0.35,34.2,1.41,79.3,1.65,0.35,1.06,2.35,1.06,1.29,1.18,0.35,0.0,120,7.479,0.4511,0.0555555555555555,0.4899,0.4735,1.083,0.308,0,0.0418,0.308,-0.0137,0.2906,-0.1746,0.1657,Normal
Marko Arnautovi?,Bologna,Serie A,33,Forward,14,14,1189,8,0.0,1.59,0.76,19.5,1.44,70.6,0.61,0.15,0.53,1.29,0.53,0.98,1.36,0.3,0.0,121,8.138,0.4109,0.5714285714285714,0.6389,0.9437,0.448,2.1215,1,2.9688,2.1215,3.4625,-0.3729,-0.8356,1.9523,Surperformance
Maximilian Arnold,Wolfsburg,Bundesliga,28,Midfielder,20,20,1728,4,0.1,1.04,0.36,38.3,1.56,74.2,1.82,0.73,1.25,0.57,0.26,2.24,1.04,0.21,0.0,122,7.768,0.4561,0.2,0.5327,0.96,1.322,0.8289,0,1.3254,0.8289,1.4761,-0.0984,0.0742,0.7606,Normal
Kepa Arrizabalaga,Chelsea,Premier League,28,Goalkeeper,14,14,1215,0,0.0,0.0,0.0,32.1,0.0,85.6,0.15,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,123,7.428,0.0,0.0,0.394,0.9643,0.06,-0.8592,0,-0.1848,-0.8592,-0.5103,0.771,-1.2395,0.713,Normal
Roberto Arroyo,Valladolid,La Liga,19,Midfielder,1,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,124,7.0,1.0,0.0,0.41,0.1667,2.0,-0.6644,0,-2.0858,-0.6644,-0.5103,-5.7568,0.78,1.9595,Sous-performance
Tolgay Arslan,Udinese,Serie A,32,Midfielder,20,10,815,1,0.0,2.09,0.55,33.6,1.1,79.7,1.76,0.77,1.21,2.42,0.88,2.31,1.21,0.11,0.0,125,7.493,0.3636,0.05,0.4719,0.4528,1.298,0.089,0,0.104,0.089,-0.0137,0.3211,0.0492,0.1154,Normal
Arthur,Fiorentina,Serie A,24,Forward,16,6,663,3,0.14,3.24,1.22,13.4,0.95,71.7,0.81,0.0,0.81,1.62,0.81,0.95,1.22,0.14,0.0,126,7.661,0.5,0.1875,0.5295,0.4604,0.567,0.79,0,0.8501,0.79,0.9795,-0.289,-0.7117,0.7241,Normal
Santiago Arzamendia,Cádiz,La Liga,24,Defender,8,3,299,0,0.0,0.91,0.3,24.2,1.52,65.0,1.52,0.3,2.42,1.52,0.61,0.3,0.91,0.0,0.0,127,7.325,0.4013,0.0,0.43,0.4153,1.424,-0.421,0,-0.6422,-0.421,-0.5103,-0.7999,0.1804,0.5108,Normal
Takuma Asano,Bochum,Bundesliga,28,Midfielder,11,8,637,1,0.0,2.68,0.85,14.1,1.27,70.9,0.7,0.42,1.13,1.69,0.28,1.27,0.28,0.0,0.0,128,7.454,0.1657,0.0909090909090909,0.4258,0.6434,0.745,-0.4721,0,-0.0693,-0.4721,-0.0137,-0.35,-0.5264,0.2863,Normal
Santiago Ascacíbar,Cremonese,Serie A,25,Midfielder,13,7,727,0,0.0,1.73,0.37,44.2,0.99,82.3,3.7,1.6,1.73,1.11,0.49,1.11,1.36,0.12,0.0,129,7.406,0.4414,0.0,0.4751,0.6214,2.479,0.1279,0,-0.2825,0.1279,-0.5103,0.5193,1.2787,0.5437,Normal
Sergio Asenjo,Valladolid,La Liga,33,Goalkeeper,5,5,450,0,0.0,0.0,0.0,24.2,0.0,66.9,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,130,7.334,0.0,0.0,0.3538,1.0,0.0,-1.3484,0,-0.6023,-1.3484,-0.5103,-0.6551,-1.3019,0.8836,Normal
Marco Asensio,Real Madrid,La Liga,27,Midfielder,15,5,500,2,0.54,3.75,1.07,39.8,2.86,81.4,1.43,0.36,0.54,1.07,0.54,1.07,0.89,0.18,0.0,131,7.636,0.5047,0.1333333333333333,0.5328,0.3704,0.842,0.8302,0,0.7391,0.8302,0.4829,0.4507,-0.4254,0.5857,Normal
Kristoffer Askildsen,Lecce,Serie A,22,Midfielder,16,6,592,0,0.0,1.36,0.45,21.4,0.91,63.8,1.06,1.52,1.67,0.76,0.3,0.91,2.12,0.45,0.0,132,7.296,0.3947,0.0,0.4254,0.4111,1.381,-0.477,0,-0.771,-0.477,-0.5103,-0.8915,0.1357,0.5571,Normal
Fisnik Asllani,Hoffenheim,Bundesliga,20,Midfielder,4,0,60,0,0.0,2.86,0.0,22.9,2.86,59.3,0.0,2.86,1.43,1.43,0.0,1.43,1.43,0.0,0.0,133,7.296,0.0,0.0,0.3375,0.1667,1.287,-1.5468,0,-0.771,-1.5468,-0.5103,-1.2346,0.0378,0.8201,Normal
Kristjan Asllani,Inter,Serie A,20,Midfielder,12,2,295,0,0.0,1.82,0.0,59.4,0.61,86.7,2.12,0.3,0.61,0.91,0.3,1.21,1.52,0.61,0.0,134,7.403,0.3297,0.0,0.4614,0.2731,1.121,-0.0388,0,-0.2958,-0.0388,-0.5103,0.8549,-0.135,0.367,Normal
Iago Aspas,Celta Vigo,La Liga,35,Forward,20,18,1662,9,0.16,2.27,1.03,29.0,2.81,77.2,0.11,0.27,0.43,1.78,0.54,2.16,0.59,0.22,0.0,135,8.286,0.3034,0.45,0.5987,0.9233,0.254,1.6322,0,3.6262,1.6322,3.9591,0.1304,-1.0375,2.0771,Surperformance
Lorenz Assignon,Rennes,Ligue 1,22,Defender,6,2,194,0,0.45,1.36,0.45,40.5,0.45,82.4,2.73,0.91,1.82,1.36,0.45,0.91,0.91,0.91,0.0,136,7.398,0.3309,0.0,0.4529,0.3593,1.911,-0.1423,0,-0.318,-0.1423,-0.5103,0.527,0.6874,0.437,Normal
Youcef Atal,Nice,Ligue 1,26,Defender,13,7,637,1,0.0,1.27,0.7,47.0,1.41,80.7,4.79,1.55,0.85,4.23,1.55,2.11,1.27,0.14,0.0,137,7.496,0.3664,0.0769230769230769,0.4826,0.5444,2.636,0.2192,0,0.1173,0.2192,-0.0137,0.3973,1.4421,0.4379,Normal
Pierre-Emerick Aubameyang,Chelsea,Premier League,33,Forward,11,4,433,1,0.0,2.08,1.04,12.7,0.63,70.9,0.21,0.42,0.21,1.04,0.63,0.21,0.83,0.21,0.0,138,7.444,0.6058,0.0909090909090909,0.5136,0.4374,0.273,0.5965,0,-0.1137,0.5965,-0.0137,-0.35,-1.0178,0.4183,Normal
Pierre-Emerick Aubameyang,Barcelona,La Liga,33,Forward,1,0,9,0,0.0,10.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,7.5,0.0,0.0,0.425,0.1,0.0,-0.4819,0,0.135,-0.4819,-0.5103,1.8691,-1.3019,0.8596,Normal
Emil Audero,Sampdoria,Serie A,26,Goalkeeper,21,21,1890,0,0.0,0.0,0.0,23.9,0.0,65.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,140,7.326,0.0,0.0,0.3512,1.0,0.0,-1.3801,0,-0.6378,-1.3801,-0.5103,-0.7466,-1.3019,0.9153,Normal
Tommaso Augello,Sampdoria,Serie A,28,Defender,20,18,1626,1,0.11,0.33,0.11,37.6,1.16,72.0,0.5,0.39,0.72,1.22,0.33,0.5,0.44,0.06,0.0,141,7.465,0.2705,0.05,0.437,0.9033,0.533,-0.3358,0,-0.0204,-0.3358,-0.0137,-0.2661,-0.7471,0.2766,Normal
Ludwig Augustinsson,Aston Villa,Premier League,28,Defender,3,1,77,0,0.0,2.22,1.11,28.9,0.0,60.5,1.11,0.0,0.0,1.11,0.0,3.33,1.11,1.11,0.0,142,7.247,0.0,0.0,0.3384,0.2852,0.444,-1.5359,0,-0.9887,-1.5359,-0.5103,-1.1431,-0.8398,1.0036,Attention
Ludwig Augustinsson,Mallorca,La Liga,28,Defender,1,1,71,0,0.0,0.0,0.0,26.3,1.25,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,7.35,0.0,0.0,0.3605,0.7889,0.0,-1.2669,0,-0.5312,-1.2669,-0.5103,-0.4186,-1.3019,0.8058,Normal
Serge Aurier,Nott'ham Forest,Premier League,30,Defender,14,12,1082,1,0.0,0.5,0.17,33.6,0.75,68.1,3.25,1.5,1.5,1.42,0.58,1.33,0.67,0.17,0.0,144,7.432,0.4085,0.0714285714285714,0.4623,0.8587,2.2,-0.0279,0,-0.167,-0.0279,-0.0137,-0.5635,0.9882,0.3521,Normal
Mathias Autret,Auxerre,Ligue 1,31,Midfielder,19,15,1191,2,0.15,1.52,0.83,31.5,1.89,75.6,1.44,0.91,0.83,1.67,0.68,0.23,0.45,0.0,0.0,145,7.589,0.4072,0.1052631578947368,0.4919,0.6965,1.098,0.3324,0,0.5304,0.3324,0.4829,0.0084,-0.1589,0.3026,Normal
Ezequiel Ávila,Osasuna,La Liga,29,Midfielder,18,16,1161,7,0.16,3.1,1.4,15.3,1.24,56.0,0.39,0.47,0.47,1.63,0.78,2.17,0.85,0.39,0.08,146,7.956,0.4785,0.3888888888888889,0.563,0.7167,0.438,1.1977,0,2.1604,1.1977,2.9659,-1.4863,-0.846,1.7313,Surperformance
Cédric Avinel,Ajaccio,Ligue 1,36,Defender,14,12,1102,1,0.0,0.16,0.08,32.1,0.0,85.6,0.66,0.82,0.9,0.08,0.0,0.08,0.57,0.08,0.08,147,7.508,0.0,0.0714285714285714,0.4179,0.8746,0.78,-0.5683,0,0.1706,-0.5683,-0.0137,0.771,-0.49,0.4027,Normal
Taiwo Awoniyi,Nott'ham Forest,Premier League,25,Forward,16,9,730,4,0.0,2.35,0.99,11.1,0.99,72.6,1.23,0.12,0.86,2.1,0.62,1.23,0.99,0.0,0.0,148,7.763,0.2952,0.25,0.5121,0.5069,0.786,0.5782,0,1.3032,0.5782,1.4761,-0.2204,-0.4837,0.8123,Normal
Mehmet-Can Aydin,Schalke 04,Bundesliga,21,Defender,10,1,295,0,0.0,1.52,0.0,24.5,0.3,60.0,3.94,1.52,1.82,3.33,0.91,0.61,1.21,0.0,0.0,149,7.3,0.2733,0.0,0.3937,0.3278,2.578,-0.8628,0,-0.7533,-0.8628,-0.5103,-1.1812,1.3817,0.9379,Normal
André Ayew,Nott'ham Forest,Premier League,33,Forward,2,0,29,0,0.0,0.0,0.0,6.67,0.0,100.0,3.33,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,150,7.5,0.0,0.0,0.425,0.1611,1.332,-0.4819,0,0.135,-0.4819,-0.5103,1.8691,0.0846,0.6162,Normal
Jordan Ayew,Crystal Palace,Premier League,31,Midfielder,22,18,1497,1,0.06,0.78,0.36,21.4,0.96,76.2,2.83,0.48,1.2,4.28,1.57,2.77,1.87,0.06,0.0,151,7.482,0.3668,0.0454545454545454,0.4639,0.7561,1.636,-0.0084,0,0.0551,-0.0084,-0.0137,0.0542,0.4011,0.1065,Normal
Kaan Ayhan,Sassuolo,Serie A,28,Defender,10,5,545,0,0.0,0.16,0.16,47.2,0.0,86.7,1.64,0.82,0.82,0.0,0.0,1.31,0.66,0.16,0.0,152,7.426,0.0,0.0,0.3962,0.6056,1.148,-0.8324,0,-0.1936,-0.8324,-0.5103,0.8549,-0.1069,0.4996,Normal
Luke Ayling,Leeds United,Premier League,31,Defender,14,7,704,0,0.13,0.9,0.13,33.1,0.51,67.2,3.33,1.54,2.18,2.05,0.9,1.92,0.9,0.13,0.0,153,7.339,0.439,0.0,0.4424,0.5587,2.448,-0.2701,0,-0.5801,-0.2701,-0.5103,-0.6322,1.2464,0.6478,Normal
Ayman Azhil,Leverkusen,Bundesliga,21,Midfielder,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,7.0,0.0,0.0,0.21,0.0111,0.0,-3.0986,1,-2.0858,-3.0986,-0.5103,-5.7568,-1.3019,2.5507,Sous-performance
Sardar Azmoun,Leverkusen,Bundesliga,28,Midfielder,10,2,311,0,0.0,3.43,1.14,14.6,2.0,58.6,1.14,0.29,0.57,0.57,0.29,0.0,2.29,0.29,0.0,155,7.278,0.5088,0.0,0.4373,0.3456,0.714,-0.3322,0,-0.851,-0.3322,-0.5103,-1.288,-0.5587,0.708,Normal
César Azpilicueta,Chelsea,Premier League,33,Defender,18,10,1023,0,0.0,0.44,0.09,54.6,0.79,80.6,2.28,1.23,1.67,0.79,0.44,0.35,1.49,0.26,0.0,156,7.39,0.557,0.0,0.4943,0.6315,1.782,0.3616,0,-0.3535,0.3616,-0.5103,0.3897,0.5531,0.4336,Normal
Sanoussy Ba,RB Leipzig,Bundesliga,19,Defender,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,7.0,0.0,0.0,0.21,0.0111,0.0,-3.0986,1,-2.0858,-3.0986,-0.5103,-5.7568,-1.3019,2.5507,Sous-performance
Iddrisu Baba,Mallorca,La Liga,27,Midfielder,17,12,995,0,0.0,0.63,0.0,25.5,0.27,83.0,1.98,0.63,0.81,0.9,0.45,1.53,2.34,0.36,0.0,158,7.397,0.5,0.0,0.4879,0.6503,1.224,0.2837,0,-0.3224,0.2837,-0.5103,0.5727,-0.0278,0.3434,Normal
Sr?an Babi?,Almería,La Liga,26,Defender,18,17,1575,1,0.0,0.29,0.17,38.6,0.23,84.8,1.03,0.74,0.63,0.34,0.17,0.11,0.8,0.17,0.0,159,7.516,0.5,0.0555555555555555,0.5117,0.9722,0.823,0.5734,0,0.2061,0.5734,-0.0137,0.71,-0.4452,0.3897,Normal
Loïc Bade,Sevilla,La Liga,22,Defender,6,5,448,0,0.0,0.2,0.0,68.8,0.2,89.6,1.4,1.2,1.0,0.4,0.2,0.2,0.6,0.0,0.0,160,7.448,0.5,0.0,0.5026,0.8296,1.22,0.4626,0,-0.0959,0.4626,-0.5103,1.076,-0.0319,0.4353,Normal
